id;label;type
1707-02-06;1707-02-06;date
1707-02-07;1707-02-07;date
1707-02-05;1707-02-05;date
1707-02-08;1707-02-08;date
1707-02-09;1707-02-09;date
1707-02-10;1707-02-10;date
1707-02-11;1707-02-11;date
1707-02-12;1707-02-12;date
1707-02-13;1707-02-13;date
1707-02-13;1707-02-13;date
1707-02-14;1707-02-14;date
1707-02-12;1707-02-12;date
1707-02-15;1707-02-15;date
1707-02-16;1707-02-16;date
1707-02-23;1707-02-23;date
1707-02-24;1707-02-24;date
1707-02-25;1707-02-25;date
1707-02-26;1707-02-26;date
1707-02-27;1707-02-27;date
1707-02-28;1707-02-28;date
1707-03-01;1707-03-01;date
1707-03-02;1707-03-02;date
1707-03-03;1707-03-03;date
1707-03-04;1707-03-04;date
1707-03-05;1707-03-05;date
1707-03-06;1707-03-06;date
1707-03-07;1707-03-07;date
1707-03-08;1707-03-08;date
1707-03-09;1707-03-09;date
1707-03-10;1707-03-10;date
1707-03-11;1707-03-11;date
1707-03-12;1707-03-12;date
1707-03-13;1707-03-13;date
1707-04-18;1707-04-18;date
1707-04-19;1707-04-19;date
1707-06-20;1707-06-20;date
1707-06-21;1707-06-21;date
1707-06-16;1707-06-16;date
1707-06-26;1707-06-26;date
1707-06-27;1707-06-27;date
1707-06-30;1707-06-30;date
1707-07-01;1707-07-01;date
1707-07-04;1707-07-04;date
1707-07-06;1707-07-06;date
1707-07-08;1707-07-08;date
1707-07-10;1707-07-10;date
1707-07-11;1707-07-11;date
1707-07-17;1707-07-17;date
1707-09-19;1707-09-19;date
1707-08-14;1707-08-14;date
1707-08-15;1707-08-15;date
1707-08-16;1707-08-16;date
1707-08-17;1707-08-17;date
1707-08-18;1707-08-18;date
1707-08-19;1707-08-19;date
1707-08-20;1707-08-20;date
1707-08-21;1707-08-21;date
1707-08-22;1707-08-22;date
1707-08-23;1707-08-23;date
1707-08-24;1707-08-24;date
1707-08-31;1707-08-31;date
1707-09-01;1707-09-01;date
1707-09-02;1707-09-02;date
1707-09-03;1707-09-03;date
1707-09-04;1707-09-04;date
1707-09-05;1707-09-05;date
1707-09-06;1707-09-06;date
1707-09-07;1707-09-07;date
1707-09-08;1707-09-08;date
1707-09-09;1707-09-09;date
1707-09-10;1707-09-10;date
1707-09-11;1707-09-11;date
1707-09-12;1707-09-12;date
1707-09-13;1707-09-13;date
1707-09-14;1707-09-14;date
1707-09-15;1707-09-15;date
1707-09-16;1707-09-16;date
1707-09-17;1707-09-17;date
1707-09-18;1707-09-18;date
1707-09-19;1707-09-19;date
1707-09-20;1707-09-20;date
1707-09-21;1707-09-21;date
1707-09-22;1707-09-22;date
1707-09-23;1707-09-23;date
1707-10-13;1707-10-13;date
1707-10-14;1707-10-14;date
1707-10-17;1707-10-17;date
1707-10-21;1707-10-21;date
1707-10-21;1707-10-21;date
1707-10-23;1707-10-23;date
1707-11-01;1707-11-01;date
1707-11-30;1707-11-30;date
1707-01-03;1707-01-03;date
1707-01-07;1707-01-07;date
1707-01-13;1707-01-13;date
1707-01-17;1707-01-17;date
1707-01-20;1707-01-20;date
1707-01-23;1707-01-23;date
1707-01-26;1707-01-26;date
1707-02-03;1707-02-03;date
1707-02-05;1707-02-05;date
1707-02-06;1707-02-06;date
1707-02-07;1707-02-07;date
1707-02-08;1707-02-08;date
1707-02-10;1707-02-10;date
1707-02-16;1707-02-16;date
1707-02-18;1707-02-18;date
1707-02-23;1707-02-23;date
1707-03-01;1707-03-01;date
1707-03-10;1707-03-10;date
1707-03-11;1707-03-11;date
1707-03-24;1707-03-24;date
1707-03-28;1707-03-28;date
1707-03-29;1707-03-29;date
1707-03-30;1707-03-30;date
1707-04-04;1707-04-04;date
1707-04-01;1707-04-01;date
1707-04-06;1707-04-06;date
1707-04-03;1707-04-03;date
1707-04-02;1707-04-02;date
1707-04-05;1707-04-05;date
1707-04-06;1707-04-06;date
1707-04-09;1707-04-09;date
1707-04-14;1707-04-14;date
1707-04-15;1707-04-15;date
1707-05-13;1707-05-13;date
1707-05-15;1707-05-15;date
1707-05-23;1707-05-23;date
1707-01-05;1707-01-05;date
1707-01-07;1707-01-07;date
1707-01-13;1707-01-13;date
1707-01-31;1707-01-31;date
1707-02-04;1707-02-04;date
1707-02-07;1707-02-07;date
1707-04-06;1707-04-06;date
1707-04-10;1707-04-10;date
1707-04-11;1707-04-11;date
1707-04-11;1707-04-11;date
1707-04-19;1707-04-19;date
1707-05-23;1707-05-23;date
1707-05-29;1707-05-29;date
1707-07-03;1707-07-03;date
1707-07-17;1707-07-17;date
1707-08-15;1707-08-15;date
1707-08-26;1707-08-26;date
1707-09-08;1707-09-08;date
1707-09-12;1707-09-12;date
1707-10-31;1707-10-31;date
1707-11-23;1707-11-23;date
1707-09-07;1707-09-07;date
1707-09-08;1707-09-08;date
1707-09-04;1707-09-04;date
1707-11-14;1707-11-14;date
1707-12-03;1707-12-03;date
1707-03-03;1707-03-03;date
1707-04-25;1707-04-25;date
1707-10-04;1707-10-04;date
1707-10-13;1707-10-13;date
1707-06-20;1707-06-20;date
1707-07-09;1707-07-09;date
1707-07-11;1707-07-11;date
1707-11-15;1707-11-15;date
1707-01-12;1707-01-12;date
1707-01-17;1707-01-17;date
1707-01-18;1707-01-18;date
1707-01-26;1707-01-26;date
1707-02-03;1707-02-03;date
1707-02-17;1707-02-17;date
1707-02-20;1707-02-20;date
1707-02-22;1707-02-22;date
1707-02-23;1707-02-23;date
1707-02-22;1707-02-22;date
1707-03-10;1707-03-10;date
1707-03-11;1707-03-11;date
1707-03-14;1707-03-14;date
1707-03-16;1707-03-16;date
1707-03-17;1707-03-17;date
1707-03-24;1707-03-24;date
1707-03-28;1707-03-28;date
1707-03-29;1707-03-29;date
1707-04-19;1707-04-19;date
1707-04-20;1707-04-20;date
1707-05-07;1707-05-07;date
1707-06-11;1707-06-11;date
1707-05-10;1707-05-10;date
1707-06-14;1707-06-14;date
1707-06-18;1707-06-18;date
1707-07-06;1707-07-06;date
1707-07-09;1707-07-09;date
1707-01-10;1707-01-10;date
1707-02-08;1707-02-08;date
1707-03-04;1707-03-04;date
1707-05-16;1707-05-16;date
1707-06-14;1707-06-14;date
1707-07-22;1707-07-22;date
1707-10-15;1707-10-15;date
1707-10-19;1707-10-19;date
1707-10-31;1707-10-31;date
1707-02-08;1707-02-08;date
1707-03-17;1707-03-17;date
1707-03-18;1707-03-18;date
1707-03-19;1707-03-19;date
1707-02-08;1707-02-08;date
1707-02-09;1707-02-09;date
1707-02-10;1707-02-10;date
1707-03-08;1707-03-08;date
1707-03-11;1707-03-11;date
1707-04-28;1707-04-28;date
1707-06-02;1707-06-02;date
1707-06-05;1707-06-05;date
1707-06-08;1707-06-08;date
1707-06-10;1707-06-10;date
1707-06-12;1707-06-12;date
1707-06-18;1707-06-18;date
1707-06-21;1707-06-21;date
1707-06-23;1707-06-23;date
1707-06-25;1707-06-25;date
1707-07-02;1707-07-02;date
1707-07-03;1707-07-03;date
1707-07-03;1707-07-03;date
1707-07-05;1707-07-05;date
1707-07-12;1707-07-12;date
1707-07-16;1707-07-16;date
1707-07-18;1707-07-18;date
1707-07-17;1707-07-17;date
1707-07-24;1707-07-24;date
1707-07-22;1707-07-22;date
1707-07-25;1707-07-25;date
1707-07-26;1707-07-26;date
1707-07-31;1707-07-31;date
1707-08-09;1707-08-09;date
1707-08-10;1707-08-10;date
1707-08-11;1707-08-11;date
1707-08-12;1707-08-12;date
1707-08-14;1707-08-14;date
1707-08-16;1707-08-16;date
1707-09-05;1707-09-05;date
1707-09-06;1707-09-06;date
1707-09-07;1707-09-07;date
1707-09-12;1707-09-12;date
1707-09-13;1707-09-13;date
1707-09-20;1707-09-20;date
1707-09-22;1707-09-22;date
1707-09-24;1707-09-24;date
1707-09-27;1707-09-27;date
1707-09-23;1707-09-23;date
1707-10-14;1707-10-14;date
1707-11-25;1707-11-25;date
1707-11-28;1707-11-28;date
1707-12-11;1707-12-11;date
1707-12-13;1707-12-13;date
1707-01-24;1707-01-24;date
1707-12-06;1707-12-06;date
1707-01-03;1707-01-03;date
1707-01-04;1707-01-04;date
1707-01-10;1707-01-10;date
1707-01-12;1707-01-12;date
1707-01-13;1707-01-13;date
1707-01-13;1707-01-13;date
1707-01-16;1707-01-16;date
1707-01-17;1707-01-17;date
1707-02-09;1707-02-09;date
1707-01-18;1707-01-18;date
1707-02-08;1707-02-08;date
1707-02-24;1707-02-24;date
1707-03-03;1707-03-03;date
1707-11-07;1707-11-07;date
1707-11-13;1707-11-13;date
1707-01-06;1707-01-06;date
1707-01-13;1707-01-13;date
1707-01-14;1707-01-14;date
1707-04-22;1707-04-22;date
1707-04-19;1707-04-19;date
1707-05-14;1707-05-14;date
1707-05-27;1707-05-27;date
1707-05-31;1707-05-31;date
1707-07-14;1707-07-14;date
1707-09-06;1707-09-06;date
1707-09-22;1707-09-22;date
1707-10-28;1707-10-28;date
1707-10-16;1707-10-16;date
1707-11-13;1707-11-13;date
1707-11-28;1707-11-28;date
1707-07-09;1707-07-09;date
1707-07-08;1707-07-08;date
1707-07-12;1707-07-12;date
1707-07-26;1707-07-26;date
1707-08-11;1707-08-11;date
1707-08-24;1707-08-24;date
1707-08-30;1707-08-30;date
1707-09-07;1707-09-07;date
1707-09-25;1707-09-25;date
1707-09-26;1707-09-26;date
1707-09-23;1707-09-23;date
1707-10-04;1707-10-04;date
1707-10-12;1707-10-12;date
1707-10-17;1707-10-17;date
1707-10-19;1707-10-19;date
1707-10-21;1707-10-21;date
1707-10-17;1707-10-17;date
1707-10-24;1707-10-24;date
1707-10-26;1707-10-26;date
1707-10-29;1707-10-29;date
1707-11-02;1707-11-02;date
1707-11-03;1707-11-03;date
1707-11-05;1707-11-05;date
1707-11-09;1707-11-09;date
1707-11-23;1707-11-23;date
1707-12-07;1707-12-07;date
1707-12-08;1707-12-08;date
1707-12-08;1707-12-08;date
1707-12-09;1707-12-09;date
1707-12-15;1707-12-15;date
1707-02-21;1707-02-21;date
1707-03-04;1707-03-04;date
1707-04-06;1707-04-06;date
1707-04-07;1707-04-07;date
2019;2019;date
1712-01-19;1712-01-19;date
1712-01-09;1712-01-09;date
1712-01-28;1712-01-28;date
1712-01-28;1712-01-28;date
1712-02-01;1712-02-01;date
1712-02-04;1712-02-04;date
1712-02-05;1712-02-05;date
1712-02-12;1712-02-12;date
1712-02-16;1712-02-16;date
1712-02-14;1712-02-14;date
1712-03-12;1712-03-12;date
1712-02-16;1712-02-16;date
1712-02-17;1712-02-17;date
1712-02-18;1712-02-18;date
1712-02-19;1712-02-19;date
1712-02-19;1712-02-19;date
1712-02-21;1712-02-21;date
1712-02-21;1712-02-21;date
1712-03-25;1712-03-25;date
1712-02-26;1712-02-26;date
1712-03-02;1712-03-02;date
1712-02-28;1712-02-28;date
1712-03-28;1712-03-28;date
1712-03-03;1712-03-03;date
1712-03-04;1712-03-04;date
1712-03-05;1712-03-05;date
1712-03-06;1712-03-06;date
1712-03-06;1712-03-06;date
1712-03-10;1712-03-10;date
1712-05-03;1712-05-03;date
1712-03-13;1712-03-13;date
1712-03-14;1712-03-14;date
1712-03-20;1712-03-20;date
1712-03-28;1712-03-28;date
1712-05-01;1712-05-01;date
1712-03-27;1712-03-27;date
1712-03-30;1712-03-30;date
1712-05-05;1712-05-05;date
1712-03-28;1712-03-28;date
1712-03-29;1712-03-29;date
1712-03-30;1712-03-30;date
1712-04-04;1712-04-04;date
1712-04-05;1712-04-05;date
1712-04-08;1712-04-08;date
1712-04-07;1712-04-07;date
1712-04-15;1712-04-15;date
1712-04-12;1712-04-12;date
1712-04-15;1712-04-15;date
1712-04-16;1712-04-16;date
1712-04-19;1712-04-19;date
1712-04-28;1712-04-28;date
1712-04-29;1712-04-29;date
1712-05-07;1712-05-07;date
1712-05-02;1712-05-02;date
1712-05-06;1712-05-06;date
1712-05-08;1712-05-08;date
1712-05-13;1712-05-13;date
1712-05-09;1712-05-09;date
1712-05-13;1712-05-13;date
1712-05-19;1712-05-19;date
1712-05-19;1712-05-19;date
1712-05-20;1712-05-20;date
1712-05-21;1712-05-21;date
1712-05-23;1712-05-23;date
1712-05-24;1712-05-24;date
1712-06-01;1712-06-01;date
1712-05-27;1712-05-27;date
1712-06-01;1712-06-01;date
1712-06-05;1712-06-05;date
1712-06-06;1712-06-06;date
1712-06-12;1712-06-12;date
1712-06-06;1712-06-06;date
1712-06-09;1712-06-09;date
1712-06-13;1712-06-13;date
1712-09-03;1712-09-03;date
1712-09-17;1712-09-17;date
1712-09-17;1712-09-17;date
1712-09-19;1712-09-19;date
1712-09-19;1712-09-19;date
1712-09-19;1712-09-19;date
1712-09-19;1712-09-19;date
1712-09-20;1712-09-20;date
1712-09-25;1712-09-25;date
1712-06-13;1712-06-13;date
1712-06-14;1712-06-14;date
1712-06-15;1712-06-15;date
1712-06-17;1712-06-17;date
1712-09-24;1712-09-24;date
1712-09-24;1712-09-24;date
1712-10;1712-10;date
1712-11-08;1712-11-08;date
1712-11-09;1712-11-09;date
1713-04-25;1713-04-25;date
1712-11-13;1712-11-13;date
1713-01-17;1713-01-17;date
1706-06-09;1706-06-09;date
1713-02-05;1713-02-05;date
1713-03-09;1713-03-09;date
1713-03-10;1713-03-10;date
1713-04-06;1713-04-06;date
1713-05-24;1713-05-24;date
1713-04-11;1713-04-11;date
1713-04-06;1713-04-06;date
1713-04-11;1713-04-11;date
1713-04-11;1713-04-11;date
1713-04-13;1713-04-13;date
1713-04-14;1713-04-14;date
1713-04-25;1713-04-25;date
1713-04-25;1713-04-25;date
1713-04-27;1713-04-27;date
1713-04-26;1713-04-26;date
1713-04-27;1713-04-27;date
1713-05-02;1713-05-02;date
1713-05-02;1713-05-02;date
1713-05-06;1713-05-06;date
1713-05-06;1713-05-06;date
1713-05-07;1713-05-07;date
1713-05-14;1713-05-14;date
1713-05-16;1713-05-16;date
1713-05-17;1713-05-17;date
1713-05-19;1713-05-19;date
1713-05-20;1713-05-20;date
1713-10-14;1713-10-14;date
1713-11-09;1713-11-09;date
1713-11-10;1713-11-10;date
1713-09-08;1713-09-08;date
1713-11-01;1713-11-01;date
1724-04-18;1724-04-18;date
1724-06-26;1724-06-26;date
2019;2019;date
1701-03-24;1701-03-24;date
1701-08-03;1701-08-03;date
1701-12-04;1701-12-04;date
1701-01-25;1701-01-25;date
1701-01-26;1701-01-26;date
1701-01-23;1701-01-23;date
1701-01-24;1701-01-24;date
1701-01-06;1701-01-06;date
1701-01-24;1701-01-24;date
1701-01-26;1701-01-26;date
1701-01-27;1701-01-27;date
1701-01-28;1701-01-28;date
1701-01-29;1701-01-29;date
1701-01-30;1701-01-30;date
1701-01-31;1701-01-31;date
1701-02-01;1701-02-01;date
1701-02-02;1701-02-02;date
1701-02-03;1701-02-03;date
1701-02-04;1701-02-04;date
1701-02-05;1701-02-05;date
1701-02-06;1701-02-06;date
1701-02-05;1701-02-05;date
1701-02-07;1701-02-07;date
1701-02-05;1701-02-05;date
1701-02-08;1701-02-08;date
1701-02-09;1701-02-09;date
1701-02-10;1701-02-10;date
1701-02-11;1701-02-11;date
1701-02-12;1701-02-12;date
1701-02-13;1701-02-13;date
1701-02-14;1701-02-14;date
1701-02-15;1701-02-15;date
1701-02-16;1701-02-16;date
1701-02-17;1701-02-17;date
1701-02-14;1701-02-14;date
1701-02-18;1701-02-18;date
1701-02-19;1701-02-19;date
1701-02-20;1701-02-20;date
1701-02-21;1701-02-21;date
1701-02-22;1701-02-22;date
1701-02-23;1701-02-23;date
1701-02-15;1701-02-15;date
1701-02-24;1701-02-24;date
1701-02-26;1701-02-26;date
1701-02-27;1701-02-27;date
1701-02-28;1701-02-28;date
1701-03-01;1701-03-01;date
1701-02-28;1701-02-28;date
1701-03-02;1701-03-02;date
1701-03-03;1701-03-03;date
1701-03-04;1701-03-04;date
1701-03-02;1701-03-02;date
1701-03-05;1701-03-05;date
1701-03-06;1701-03-06;date
1701-03-07;1701-03-07;date
1701-03-09;1701-03-09;date
1701-03-10;1701-03-10;date
1701-03-11;1701-03-11;date
1701-03-13;1701-03-13;date
1701-03-12;1701-03-12;date
1701-03-12;1701-03-12;date
1701-03-14;1701-03-14;date
1701-03-09;1701-03-09;date
1701-03-16;1701-03-16;date
1701-03-18;1701-03-18;date
1701-03-19;1701-03-19;date
1701-03-18;1701-03-18;date
1701-03-21;1701-03-21;date
1701-03-23;1701-03-23;date
1701-03-24;1701-03-24;date
1701-03-27;1701-03-27;date
1701-03-29;1701-03-29;date
1701-03-30;1701-03-30;date
1701-03-31;1701-03-31;date
1701-04-01;1701-04-01;date
1701-04-03;1701-04-03;date
1701-04-04;1701-04-04;date
1701-04-06;1701-04-06;date
1701-04-05;1701-04-05;date
1701-04-07;1701-04-07;date
1701-04-06;1701-04-06;date
1701-04-08;1701-04-08;date
1701-04-09;1701-04-09;date
1701-04-08;1701-04-08;date
1701-04-10;1701-04-10;date
1701-04-11;1701-04-11;date
1701-04-13;1701-04-13;date
1701-04-12;1701-04-12;date
1701-04-14;1701-04-14;date
1701-04-15;1701-04-15;date
1701-04-16;1701-04-16;date
1701-04-17;1701-04-17;date
1701-04-16;1701-04-16;date
1701-04-19;1701-04-19;date
1701-04-20;1701-04-20;date
1701-04-21;1701-04-21;date
1701-04-22;1701-04-22;date
1701-04-21;1701-04-21;date
1701-04-22;1701-04-22;date
1701-04-24;1701-04-24;date
1701-04-25;1701-04-25;date
1701-04-27;1701-04-27;date
1701-04-28;1701-04-28;date
1701-04-29;1701-04-29;date
1701-04-30;1701-04-30;date
1701-05-01;1701-05-01;date
1701-05-08;1701-05-08;date
1701-05-07;1701-05-07;date
1701-05-09;1701-05-09;date
1701-05-04;1701-05-04;date
1701-05-07;1701-05-07;date
1701-05-09;1701-05-09;date
1701-05-10;1701-05-10;date
1701-05-03;1701-05-03;date
1701-05-06;1701-05-06;date
1701-05-05;1701-05-05;date
1701-05-05;1701-05-05;date
1701-05-06;1701-05-06;date
1701-05-07;1701-05-07;date
1701-05-11;1701-05-11;date
1701-05-12;1701-05-12;date
1701-05-13;1701-05-13;date
1701-05-14;1701-05-14;date
1701-05-12;1701-05-12;date
1701-05-11;1701-05-11;date
1701-05-06;1701-05-06;date
1701-05-07;1701-05-07;date
1701-05-12;1701-05-12;date
1701-05-14;1701-05-14;date
1701-05-15;1701-05-15;date
1701-05-13;1701-05-13;date
1701-05-16;1701-05-16;date
1701-05-17;1701-05-17;date
1701-05-18;1701-05-18;date
1701-05-19;1701-05-19;date
1701-05-20;1701-05-20;date
1701-05-21;1701-05-21;date
1701-05-22;1701-05-22;date
1701-05-23;1701-05-23;date
1701-05-24;1701-05-24;date
1701-05-25;1701-05-25;date
1701-05-26;1701-05-26;date
1701-05-27;1701-05-27;date
1701-05-28;1701-05-28;date
1701-05-29;1701-05-29;date
1701-05-30;1701-05-30;date
1701-05-31;1701-05-31;date
1701-06-01;1701-06-01;date
1701-06-02;1701-06-02;date
1701-06-03;1701-06-03;date
1701-05-30;1701-05-30;date
1701-06-02;1701-06-02;date
1701-06-04;1701-06-04;date
1701-06-05;1701-06-05;date
1701-06-06;1701-06-06;date
1701-06-07;1701-06-07;date
1701-06-08;1701-06-08;date
1701-06-07;1701-06-07;date
1701-06-09;1701-06-09;date
1701-06-10;1701-06-10;date
1701-06-12;1701-06-12;date
1701-06-13;1701-06-13;date
1701-06-14;1701-06-14;date
1701-06-15;1701-06-15;date
1701-06-16;1701-06-16;date
1701-06-17;1701-06-17;date
1701-06-19;1701-06-19;date
1701-06-20;1701-06-20;date
1701-06-21;1701-06-21;date
1701-06-23;1701-06-23;date
1701-06-24;1701-06-24;date
1701-06-25;1701-06-25;date
1701-06-26;1701-06-26;date
1701-06-27;1701-06-27;date
1701-06-28;1701-06-28;date
1701-06-29;1701-06-29;date
1701-05-20;1701-05-20;date
1701-05-23;1701-05-23;date
1701-06-30;1701-06-30;date
1701-05-25;1701-05-25;date
1701-06-10;1701-06-10;date
1701-07-01;1701-07-01;date
1701-07-02;1701-07-02;date
1701-07-03;1701-07-03;date
1701-07-04;1701-07-04;date
1701-07-05;1701-07-05;date
1701-07-06;1701-07-06;date
1701-07-07;1701-07-07;date
1701-07-08;1701-07-08;date
1701-07-09;1701-07-09;date
1701-07-10;1701-07-10;date
1701-07-11;1701-07-11;date
1701-07-12;1701-07-12;date
1701-07-13;1701-07-13;date
1701-07-14;1701-07-14;date
1701-07-15;1701-07-15;date
1701-07-16;1701-07-16;date
1701-07-17;1701-07-17;date
1701-07-08;1701-07-08;date
1701-07-19;1701-07-19;date
1701-07-20;1701-07-20;date
1701-07-21;1701-07-21;date
1701-07-22;1701-07-22;date
1701-07-23;1701-07-23;date
1701-07-24;1701-07-24;date
1701-07-25;1701-07-25;date
1701-07-26;1701-07-26;date
1701-07-27;1701-07-27;date
1701-05-20;1701-05-20;date
1701-07-28;1701-07-28;date
1701-07-29;1701-07-29;date
1701-07-30;1701-07-30;date
1701-07-31;1701-07-31;date
1701-08-01;1701-08-01;date
1701-08-03;1701-08-03;date
1701-08-04;1701-08-04;date
1701-08-05;1701-08-05;date
1701-08-06;1701-08-06;date
1701-08-07;1701-08-07;date
1701-08-06;1701-08-06;date
1701-08-08;1701-08-08;date
1701-08-09;1701-08-09;date
1701-08-10;1701-08-10;date
1701-08-11;1701-08-11;date
1701-08-12;1701-08-12;date
1701-08-13;1701-08-13;date
1701-08-14;1701-08-14;date
1701-08-15;1701-08-15;date
1701-08-16;1701-08-16;date
1701-08-17;1701-08-17;date
1701-08-18;1701-08-18;date
1701-08-19;1701-08-19;date
1701-08-20;1701-08-20;date
1701-08-21;1701-08-21;date
1701-08-22;1701-08-22;date
1701-08-23;1701-08-23;date
1701-08-24;1701-08-24;date
1701-08-25;1701-08-25;date
1701-08-26;1701-08-26;date
1701-08-27;1701-08-27;date
1701-08-29;1701-08-29;date
1701-08-30;1701-08-30;date
1701-08-29;1701-08-29;date
1701-08-31;1701-08-31;date
1701-09-04;1701-09-04;date
1701-09-05;1701-09-05;date
1701-09-06;1701-09-06;date
1701-09-07;1701-09-07;date
1701-09-08;1701-09-08;date
1701-09-09;1701-09-09;date
1701-09-10;1701-09-10;date
1701-09-11;1701-09-11;date
1701-09-13;1701-09-13;date
1701-09-15;1701-09-15;date
1701-09-16;1701-09-16;date
1701-09-17;1701-09-17;date
1701-09-18;1701-09-18;date
1701-09-20;1701-09-20;date
1701-09-21;1701-09-21;date
1701-09-22;1701-09-22;date
1701-09-21;1701-09-21;date
1701-09-23;1701-09-23;date
1701-09-24;1701-09-24;date
1701-09-25;1701-09-25;date
1701-09-26;1701-09-26;date
1701-09-27;1701-09-27;date
1701-09-25;1701-09-25;date
1701-09-28;1701-09-28;date
1701-09-29;1701-09-29;date
1701-10-01;1701-10-01;date
1701-10-02;1701-10-02;date
1701-10-03;1701-10-03;date
1701-10-06;1701-10-06;date
1701-10-07;1701-10-07;date
1701-10-08;1701-10-08;date
1701-10-09;1701-10-09;date
1701-10-10;1701-10-10;date
1701-10-11;1701-10-11;date
1701-10-12;1701-10-12;date
1701-10-13;1701-10-13;date
1701-10-14;1701-10-14;date
1701-10-15;1701-10-15;date
1701-10-16;1701-10-16;date
1701-10-17;1701-10-17;date
1701-10-18;1701-10-18;date
1701-10-19;1701-10-19;date
1701-10-20;1701-10-20;date
1701-10-21;1701-10-21;date
1701-10-22;1701-10-22;date
1701-10-23;1701-10-23;date
1701-10-24;1701-10-24;date
1701-10-25;1701-10-25;date
1701-10-21;1701-10-21;date
1701-10-24;1701-10-24;date
1701-10-26;1701-10-26;date
1701-10-27;1701-10-27;date
1701-10-28;1701-10-28;date
1701-10-29;1701-10-29;date
1701-10-30;1701-10-30;date
1701-10-31;1701-10-31;date
1701-09-22;1701-09-22;date
1701-11-01;1701-11-01;date
1701-11-02;1701-11-02;date
1701-11-03;1701-11-03;date
1701-11-04;1701-11-04;date
1701-10-31;1701-10-31;date
1701-10-30;1701-10-30;date
1701-11-05;1701-11-05;date
1701-11-06;1701-11-06;date
1701-11-07;1701-11-07;date
1701-11-08;1701-11-08;date
1701-11-10;1701-11-10;date
1701-11-13;1701-11-13;date
1701-11-14;1701-11-14;date
1701-11-16;1701-11-16;date
1701-11-17;1701-11-17;date
1701-11-16;1701-11-16;date
1701-11-15;1701-11-15;date
1701-11-18;1701-11-18;date
1701-11-19;1701-11-19;date
1701-11-20;1701-11-20;date
1701-11-21;1701-11-21;date
1701-11-22;1701-11-22;date
1701-11-23;1701-11-23;date
1701-11-22;1701-11-22;date
1701-11-24;1701-11-24;date
1701-11-25;1701-11-25;date
1701-11-27;1701-11-27;date
1701-11-28;1701-11-28;date
1701-11-29;1701-11-29;date
1701-11-30;1701-11-30;date
1701-12-05;1701-12-05;date
1701-12-06;1701-12-06;date
1701-12-07;1701-12-07;date
1701-12-08;1701-12-08;date
1701-12-09;1701-12-09;date
1701-12-10;1701-12-10;date
1701-12-11;1701-12-11;date
1701-12-12;1701-12-12;date
1701-12-08;1701-12-08;date
1701-12-10;1701-12-10;date
1701-12-12;1701-12-12;date
1701-12-13;1701-12-13;date
1701-12-14;1701-12-14;date
1701-12-15;1701-12-15;date
1701-12-16;1701-12-16;date
1701-12-17;1701-12-17;date
1701-12-15;1701-12-15;date
1701-12-18;1701-12-18;date
1701-12-19;1701-12-19;date
1701-12-20;1701-12-20;date
1701-12-21;1701-12-21;date
1701-12-22;1701-12-22;date
1701-12-23;1701-12-23;date
1701-12-24;1701-12-24;date
1701-12-25;1701-12-25;date
1701-12-26;1701-12-26;date
1701-12-27;1701-12-27;date
1701-12-28;1701-12-28;date
1701-12-28;1701-12-28;date
1701-12-29;1701-12-29;date
1701-12-30;1701-12-30;date
1701-12-31;1701-12-31;date
1701-02-28;1701-02-28;date
1701-03-02;1701-03-02;date
1701-03-30;1701-03-30;date
1701-04-14;1701-04-14;date
1701-05-01;1701-05-01;date
1701-05-02;1701-05-02;date
1701-09-26;1701-09-26;date
1701-05-20;1701-05-20;date
1701-07-04;1701-07-04;date
1701-05-31;1701-05-31;date
1701-06-03;1701-06-03;date
1701-06-04;1701-06-04;date
1701-08-31;1701-08-31;date
1701-11-22;1701-11-22;date
1701-06-07;1701-06-07;date
1701-06-30;1701-06-30;date
1701-06-14;1701-06-14;date
1701-07-02;1701-07-02;date
1701-07-03;1701-07-03;date
1701-07-17;1701-07-17;date
1701-07-19;1701-07-19;date
1701-08-23;1701-08-23;date
1701-09-10;1701-09-10;date
1701-08-30;1701-08-30;date
1701-08-31;1701-08-31;date
1701-09-01;1701-09-01;date
1701-11-03;1701-11-03;date
1701-09-28;1701-09-28;date
1701-11-17;1701-11-17;date
1701-10-26;1701-10-26;date
1701-11-22;1701-11-22;date
1701-10-27;1701-10-27;date
1701-11-05;1701-11-05;date
1701-09-07;1701-09-07;date
1701-11-09;1701-11-09;date
1701-11-17;1701-11-17;date
1701-11-19;1701-11-19;date
1701-11-23;1701-11-23;date
1701-12-07;1701-12-07;date
1701-11-26;1701-11-26;date
2019;2019;date
2019;2019;date
2019;2019;date
2019;2019;date
2019;2019;date
1701-03-24;1701-03-24;date
1701-08-03;1701-08-03;date
1701-12-04;1701-12-04;date
1701-01-25;1701-01-25;date
1701-01-26;1701-01-26;date
1701-01-23;1701-01-23;date
1701-01-24;1701-01-24;date
1701-01-06;1701-01-06;date
1701-01-24;1701-01-24;date
1701-01-26;1701-01-26;date
1701-01-27;1701-01-27;date
1701-01-28;1701-01-28;date
1701-01-29;1701-01-29;date
1701-01-30;1701-01-30;date
1701-01-31;1701-01-31;date
1701-02-01;1701-02-01;date
1701-02-02;1701-02-02;date
1701-02-03;1701-02-03;date
1701-02-04;1701-02-04;date
1701-02-05;1701-02-05;date
1701-02-06;1701-02-06;date
1701-02-05;1701-02-05;date
