id;label
http://d-nb.info/gnd/116279052;Schleswig-Holstein-Gottorf, Albertina Friederike, Herzogin von, geb. Markgräfin von Baden-Durlach
https://d-nb.info/gnd/104279664;Friedrich VII., Baden-Durlach, Markgraf
https://d-nb.info/gnd/135882052;Christian August, Holstein-Gottorf, Herzog
https://d-nb.info/gnd/138631182;Johanna Elisabeth, Anhalt-Zerbst, Fürstin
http://d-nb.info/gnd/135882052;Schleswig-Holstein-Gottorf, Christian August, Herzog von
https://d-nb.info/gnd/116279052;Albertina Friederike, Baden-Durlach, Markgräfin
https://d-nb.info/gnd/138631182;Johanna Elisabeth, Anhalt-Zerbst, Fürstin
https://d-nb.info/gnd/116008652;Adolf Friedrich, Schweden, König
https://d-nb.info/gnd/104193336;Schleswig-Holstein-Gottorf, Friedrich IV., Herzog von
http://d-nb.info/gnd/14131852X;Schleswig-Holstein-Gottorf, Marie Elisabeth, Herzogin von
https://d-nb.info/gnd/102125880;Christian Albrecht, Schleswig-Holstein-Gottorf, Herzog
https://d-nb.info/gnd/104193328;Friederike Amalie, Schleswig-Holstein-Gottorf, Herzogin
http://d-nb.info/gnd/1154393208;Schleswig-Holstein-Sonderburg-Norburg, Ernst Leopold, Herzog von
http://d-nb.info/gnd/123384575;Schleswig-Holstein-Sonderburg-Norburg, Rudolph Friedrich, Herzog von
http://d-nb.info/gnd/130600601;Schleswig-Holstein-Sonderburg-Plön, Adolf August, Herzog von
http://d-nb.info/gnd/122803566;Schleswig-Holstein-Sonderburg-Plön, Dorothea Sophia, Herzogin von, geb. Herzogin von Braunschweig-Wolfenbüttel
https://d-nb.info/gnd/122803574;Johann Adolf, Schleswig-Holstein-Sonderburg-Plön, Herzog
https://d-nb.info/gnd/1031462325;Dorothea Sophie, Mecklenburg-Strelitz, Herzogin
http://d-nb.info/gnd/122803574;Schleswig-Holstein-Sonderburg-Plön, Johann Adolf, Herzog von
https://d-nb.info/gnd/122803566;Dorothea Sophia, Schleswig-Holstein-Sonderburg-Plön, Herzogin
https://d-nb.info/gnd/1031462325;Dorothea Sophie, Mecklenburg-Strelitz, Herzogin
http://d-nb.info/gnd/136096093;Schlitz genannt von Görtz, Friedrich Wilhelm von
https://d-nb.info/gnd/1034087495;Görtz, Johann von
https://d-nb.info/gnd/104138017;Schmidt, Johann Andreas
https://d-nb.info/gnd/1067974725;Kotzebue, Maria Elisabeth
https://d-nb.info/gnd/1162470577;Schröder, Catharina Elisabeth
https://d-nb.info/gnd/128448318;Schmidt, Christoph Andreas
https://d-nb.info/gnd/118729187;Schönborn, Lothar Franz von
https://d-nb.info/gnd/138413525;Schönborn, Philipp Erwein von
http://d-nb.info/gnd/118795546;Schürmann, Georg Caspar
https://d-nb.info/gnd/118762214;
http://d-nb.info/gnd/1034900412;Schulenburg, Friedrich Achaz von der
https://d-nb.info/gnd/118642286;Schulenburg, Matthias Johann, Graf von der
https://d-nb.info/gnd/12138604X;Schulenburg, Gustav Adolph von der
https://d-nb.info/gnd/13170656X;Schulenburg, Petronelle Odilie von der
http://d-nb.info/gnd/139790969;Schwarzburg-Rudolstadt, Christine Sophie, Fürstin von, geb. Fürstin von Ostfriesland
https://d-nb.info/gnd/122474457;Friedrich Anton, Schwarzburg-Rudolstadt, Fürst
http://d-nb.info/gnd/10418339X;Schwarzburg-Rudolstadt, Ludwig Friedrich, Fürst von
https://d-nb.info/gnd/102109230;Albrecht Anton, Schwarzburg-Rudolstadt, Graf
https://d-nb.info/gnd/121279553;Anna Sophia, Schwarzburg-Rudolstadt, Fürstin, 1670-1728
https://d-nb.info/gnd/122474457;Friedrich Anton, Schwarzburg-Rudolstadt, Fürst
https://d-nb.info/gnd/104183306;Anna Sophia, Sachsen-Coburg-Saalfeld, Herzogin
https://d-nb.info/gnd/1213404290;Christiana Dorothea, Schwarzburg-Rudolstadt, Fürstin
https://d-nb.info/gnd/119065983;Schwarzburg-Sondershausen, Auguste Dorothea, Fürstin von, geb. Herzogin von Braunschweig-Wolfenbüttel
https://d-nb.info/gnd/118503472;Anton Ulrich, Braunschweig-Lüneburg, Herzog
https://d-nb.info/gnd/117764337;Anton Günther, Schwarzburg-Arnstadt, Fürst II.
http://d-nb.info/gnd/119154056;Schwarzenberg, Adam Karl Franz, Fürst zu
https://d-nb.info/gnd/118560123;Karl XII., König von Schweden
https://d-nb.info/gnd/119160978;Karl XI., Schweden, König
http://d-nb.info/gnd/1014913047;Scio, Sebastiano di
http://d-nb.info/gnd/119468220;Segneri, Paolo
http://d-nb.info/gnd/117416487;Sinzendorff, Philipp Ludwig Wenzel, Graf von
https://d-nb.info/gnd/124082963;Sinzendorff, Georg Ludwig von
https://d-nb.info/gnd/124126057;Bussy-Rabutin, Dorothea Elisabeth von
https://d-nb.info/gnd/139291083;Philipp Ludwig, Raab und Breslau, Bischof
http://d-nb.info/gnd/1199264563;Sinzendorff, Sigmund Rudolph, Graf von
http://d-nb.info/gnd/100337724;Siri, Vittorio
https://d-nb.info/gnd/122666526;Maria Luisa, Königin von Spanien, Neapel-Sizilien und Sardinien, geb. Herzogin von Savoyen
https://d-nb.info/gnd/119186640;Philipp V., Spanien, König
https://d-nb.info/gnd/119186640;Philipp V., König von Spanien
https://d-nb.info/gnd/118925059;Karl III., Spanien, König
https://d-nb.info/gnd/129817929;Maria Anna Victoria, Portugal, Königin
http://d-nb.info/gnd/120755173;Specht, Christian
https://d-nb.info/gnd/1012207684;Pfeffer, Anna Margareta
http://d-nb.info/gnd/1011547546;Spörcken, Georg Friedrich von
https://d-nb.info/gnd/117216402;Starhemberg, Ernst Rüdiger, Graf von
http://d-nb.info/gnd/11861682X;Starhemberg, Gundaker Thomas, Graf von
http://d-nb.info/gnd/117224480;Stechinelli von Wickenburg, Francesco Maria
https://d-nb.info/gnd/140531629;Steinau, Adam Heinrich, Graf von
http://d-nb.info/gnd/14171154X;Steinberg, Friedrich von
https://d-nb.info/gnd/1035675943;Steinberg, Friedrich von
http://d-nb.info/gnd/103087079;Steinberg, Gertrud Luise von, geb. von Grapendorff
https://d-nb.info/gnd/14171154X;Steinberg, Friedrich von
https://d-nb.info/gnd/1035675943;Steinberg, Friedrich von
http://d-nb.info/gnd/10257362X;Steinberg, Johann Adolph von
https://d-nb.info/gnd/130635588;Steinberg, Henning Adolf von
https://d-nb.info/gnd/104172495;Steinberg, Sophie Katharina von
http://d-nb.info/gnd/102530963;Stolberg-Wernigerode, Ernst, Graf von
https://d-nb.info/gnd/117364177;Sturm, Leonhard Christoph
http://d-nb.info/gnd/101094094;Mustafa II., Sultan (Osmanisches Reich)
https://d-nb.info/gnd/103143556;Mehmed IV., Osmanisches Reich, Sultan
https://d-nb.info/gnd/1033536903;Mahmud I., Osmanisches Reich, Sultan
 http://d-nb.info/gnd/1081083433;Tann, Christoph Caspar von und zu der
https://d-nb.info/gnd/141880058;Tann, Georg Friedrich von und zu der
https://d-nb.info/gnd/1173995269;Ebersberg, Anna Christiana Sophia von
http://d-nb.info/gnd/118753959;Tassoni, Alessandro
http://d-nb.info/gnd/117275514;Testi, Fulvio
http://d-nb.info/gnd/118802410;Toland, John
http://d-nb.info/gnd/11950300X;Treuer, Gottlieb
https://d-nb.info/gnd/117415871;Treuer, Gottlieb Samuel
http://d-nb.info/gnd/122533658;
http://d-nb.info/gnd/1017286043;Velde, Florenz von dem
http://d-nb.info/gnd/117414115;Viereck, Adam Otto von
http://d-nb.info/gnd/118204734;Voigt, Johann Justus
http://d-nb.info/gnd/13279523X;Vota, Carlo Maurizio, Societas Jesu (SJ, Jesuiten)
http://d-nb.info/gnd/13015041X;Waldeck und Pyrmont, Friedrich Anton Ulrich, Fürst zu
https://d-nb.info/gnd/102783012;Karl August Friedrich, Waldeck, Fürst
http://d-nb.info/gnd/1035168561;Walther, Friedrich Hans von
https://d-nb.info/gnd/117145785;Wartensleben, Alexander Hermann, Graf von
http://d-nb.info/gnd/1019766395;Wassenaer-Obdam, Jacob II., Graf von
https://d-nb.info/gnd/119186535;Wassenaer, Unico Wilhelm van
http://d-nb.info/gnd/124972160;Weichmann, Friedrich
http://d-nb.info/gnd/117277118;Weise, Friedrich
https://d-nb.info/gnd/1055707506;Weise, Margareta Elisabeth
https://d-nb.info/gnd/132964716;Weise, Friedrich
http://d-nb.info/gnd/139801030;Werthern, Familie
https://d-nb.info/gnd/1027137938;Wied-Runkel, Maximilian Heinrich, Graf von
https://d-nb.info/gnd/11910721X;Wied-Runkel, Carl Emil zu
https://d-nb.info/gnd/117347728;Wied-Runkel, Johann Ludwig Adolf von
http://d-nb.info/gnd/1123150869;Wied-Neuwied, Friedrich Wilhelm, Graf von
http://d-nb.info/gnd/116752572;Wolff-Metternich zur Gracht, Franz Arnold von
http://d-nb.info/gnd/1080678158;Württemberg, Friedrich Karl, Herzog von
https://d-nb.info/gnd/101053800;Eberhard III., Württemberg, Herzog
https://d-nb.info/gnd/116474165;Eleonore Juliane, Württemberg-Winnental, Herzogin
https://d-nb.info/gnd/1014463548;Dorothea Charlotta, Württemberg, Herzogin
http://d-nb.info/gnd/115807993;Württemberg, Friedrich Ludwig, Herzog von
https://d-nb.info/gnd/133234266;Luise Friederike, Mecklenburg-Schwerin, Herzogin
http://d-nb.info/gnd/128554975;Württemberg, Ludwig, Herzog von
https://d-nb.info/gnd/101053800;Eberhard III., Württemberg, Herzog
https://d-nb.info/gnd/115507086;Württemberg, Maria Dorothea Sophia, Herzogin von, geb. Gräfin von Oettingen-Oettingen
https://d-nb.info/gnd/101053800;Eberhard III., Württemberg, Herzog
https://d-nb.info/gnd/1114516821;Albrecht Christian, Württemberg, Herzog
http://d-nb.info/gnd/120040115;Württemberg-Neuenstadt, Clara Augusta, Herzogin von, geb. Herzogin von Braunschweig-Wolfenbüttel
https://d-nb.info/gnd/104376546;Dorothea, Braunschweig-Lüneburg, Herzogin, 1607-1634
https://d-nb.info/gnd/118505076;August, Braunschweig-Lüneburg, Herzog, 1579-1666
https://d-nb.info/gnd/118018116;Friedrich, Württemberg-Neuenstadt, Herzog
https://d-nb.info/gnd/102608520;Friedrich August, Württemberg-Neuenstadt, Herzog
https://d-nb.info/gnd/116211377;Anton Ulrich, Württemberg-Neuenstadt, Herzog
https://d-nb.info/gnd/129225061;Albrecht, Württemberg-Neuenstadt, Herzog
https://d-nb.info/gnd/118134205;Carl Rudolph, Württemberg-Neuenstadt, Herzog
https://d-nb.info/gnd/135963877;Ferdinand Wilhelm, Württemberg-Neuenstadt, Herzog
https://d-nb.info/gnd/10432113X;Stolberg, Sophia Dorothea zu
https://d-nb.info/gnd/135963877;Wüttemberg-Neuenstadt, Ferdinand Wilhelm, Herzog von
https://d-nb.info/gnd/118018116;Friedrich, Württemberg-Neuenstadt, Herzog
https://d-nb.info/gnd/120040115;Clara Augusta, Württemberg-Neuenstadt, Herzogin
http://d-nb.info/gnd/120983761;Württemberg-Oels-Juliusburg-Bernstadt, Wilhelmine Luise, Herzogin von, geb. Herzogin von Sachsen-Meiningen
http://d-nb.info/gnd/124805477;Wurmb, Ludwig Heinrich von
https://d-nb.info/gnd/140312021;Wurmb, Johanna Regina von
http://d-nb.info/gnd/136300952;Zorn von Plobsheim, Wolf Christian
